tag_count,is_answered,is_closed,view_count,answer_count,last_edit_date,score,percentage
4,1,1.0,14,1,0,0,20.2
4,0,1.0,9,0,0,0,11.7
3,0,1.0,22,1,0,0,16.6
4,0,1.0,14,1,0,0,15.2
2,0,1.0,8,0,0,0,9.4
5,0,1.0,12,0,1,1,9.0
1,0,1.0,20,2,0,0,16.0
1,0,1.0,12,0,0,0,9.6
3,0,0.0,31,1,1,0,19.299999999999997
2,1,1.0,26,2,0,0,23.8
1,0,1.0,13,1,0,0,11.9
2,0,1.0,18,1,1,0,9.399999999999999
5,1,1.0,31,1,1,0,21.299999999999997
3,0,1.0,27,2,1,0,15.1
5,0,1.0,11,1,0,0,15.3
4,0,1.0,7,0,0,0,11.1
5,0,1.0,17,0,1,1,10.5
4,1,1.0,27,2,0,0,26.1
3,0,1.0,12,0,1,0,6.6
3,1,1.0,100,2,1,1,42.4
3,1,1.0,11,1,0,0,18.3
3,0,1.0,5,0,0,0,9.5
5,0,1.0,100,1,1,2,37.8
2,1,1.0,100,5,1,9,50.6
3,0,0.0,28,1,1,0,18.4
5,0,1.0,12,0,1,0,8.6
2,0,1.0,29,2,1,0,14.7
4,0,0.0,7,0,0,0,16.1
3,0,1.0,22,1,1,0,11.6
2,0,1.0,7,0,0,0,9.1
3,1,1.0,13,1,0,0,18.9
3,0,1.0,2,0,0,0,8.6
2,0,1.0,4,0,0,0,8.2
2,0,1.0,5,0,0,0,8.5
3,1,1.0,100,2,1,2,42.8
4,1,1.0,41,2,0,0,30.299999999999997
3,0,1.0,10,0,1,0,6.0
3,1,1.0,100,2,1,1,42.4
4,1,1.0,100,3,0,0,50.0
2,1,1.0,100,3,0,4,49.6
4,0,1.0,25,0,1,0,11.5
5,0,1.0,15,1,0,0,16.5
5,0,1.0,25,2,1,0,16.5
5,0,1.0,17,1,1,0,12.1
5,0,1.0,33,1,1,0,16.9
5,0,1.0,6,0,0,0,11.8
5,0,1.0,11,0,0,0,13.3
4,0,1.0,8,0,0,0,11.4
2,0,1.0,8,0,0,0,9.4
1,1,1.0,13,1,0,0,16.9
1,0,1.0,26,0,1,0,8.8
3,0,1.0,100,2,1,1,37.4
2,1,1.0,24,1,0,0,21.2
1,0,0.0,30,0,0,0,20.0
3,0,1.0,33,1,1,0,14.9
2,0,0.0,33,1,0,0,23.9
1,0,1.0,6,0,0,0,7.8
3,0,1.0,5,0,0,0,9.5
3,0,1.0,22,0,1,0,9.6
2,1,1.0,100,5,1,100,87.0
4,1,1.0,30,3,0,4,30.6
3,1,1.0,100,1,1,5,42.0
5,1,1.0,100,5,1,100,90.0
3,0,1.0,5,0,0,0,9.5
3,1,1.0,15,1,0,0,19.5
5,0,1.0,34,0,1,0,15.2
3,1,1.0,100,3,0,7,51.8
2,0,1.0,6,0,1,1,4.2
2,1,1.0,100,2,1,6,43.4
5,0,1.0,20,0,0,0,16.0
4,1,1.0,100,2,1,0,43.0
3,1,1.0,100,5,0,53,74.2
2,0,1.0,21,1,1,0,10.3
3,0,1.0,7,0,1,0,5.1
2,0,1.0,6,1,0,0,10.8
4,0,1.0,29,1,0,0,19.7
3,0,1.0,3,0,0,0,8.9
4,0,1.0,24,1,1,1,13.6
1,0,1.0,10,0,1,0,4.0
2,1,1.0,100,4,1,40,61.0
4,0,1.0,8,0,0,0,11.4
3,1,1.0,54,3,1,5,32.2
4,1,1.0,100,5,1,18,56.2
2,1,1.0,100,2,1,1,41.4
4,1,1.0,18,1,1,1,16.799999999999997
4,0,1.0,11,0,0,0,12.3
4,0,1.0,7,0,0,0,11.1
4,0,1.0,17,0,1,0,9.1
1,0,1.0,9,1,0,1,11.1
3,0,1.0,6,0,0,0,9.8
5,0,1.0,6,0,0,0,11.8
2,0,1.0,8,1,0,0,11.4
5,1,1.0,16,1,1,0,16.8
3,1,1.0,100,3,0,2,49.8
1,0,1.0,13,0,1,0,4.9
3,1,1.0,100,2,1,3,43.2
3,0,1.0,17,1,1,0,10.1
3,0,1.0,23,0,1,0,9.899999999999999
3,1,1.0,43,1,1,0,22.9
5,0,1.0,14,0,0,2,15.0
4,0,1.0,10,0,0,0,12.0
1,0,1.0,10,1,0,0,11.0
5,1,1.0,100,4,1,17,54.8
1,0,1.0,7,1,0,0,10.1
3,0,1.0,5,0,0,0,9.5
2,0,1.0,46,1,1,1,18.199999999999996
4,0,1.0,7,0,1,0,6.1
4,0,1.0,32,0,1,0,13.6
3,1,1.0,17,3,0,0,24.1
3,1,1.0,38,2,1,3,24.599999999999998
3,0,1.0,11,0,0,0,11.3
3,0,1.0,18,1,0,0,15.399999999999999
3,0,1.0,13,1,0,2,14.700000000000001
1,1,1.0,47,4,1,1,28.5
3,1,1.0,36,2,0,1,28.199999999999996
1,0,1.0,11,1,1,0,6.3
1,1,1.0,100,5,1,100,86.0
3,0,1.0,7,0,0,0,10.1
3,1,1.0,36,2,0,1,28.199999999999996
1,0,1.0,11,1,1,0,6.3
1,1,1.0,100,5,1,100,86.0
3,0,1.0,7,0,0,0,10.1
3,0,1.0,10,1,0,0,13.0
2,1,1.0,17,2,0,0,21.1
2,1,1.0,34,2,1,3,22.4
4,1,1.0,100,5,1,100,89.0
1,0,1.0,6,1,0,0,9.8
1,0,1.0,30,1,1,0,12.0
5,0,1.0,9,0,0,1,13.1
4,1,1.0,100,3,1,1,45.4
5,0,1.0,6,0,0,0,11.8
3,0,1.0,4,0,0,0,9.2
3,0,1.0,13,1,1,0,8.9
3,0,1.0,42,1,1,0,17.6
3,1,0.0,100,1,1,2,45.8
3,0,1.0,20,2,0,1,18.4
4,1,0.0,44,1,1,0,29.2
1,1,1.0,100,1,1,1,38.4
5,0,1.0,6,0,0,0,11.8
4,0,1.0,30,1,1,1,15.4
3,1,0.0,22,2,1,0,23.6
3,0,1.0,39,0,1,0,14.7
3,0,1.0,11,2,0,0,15.3
4,1,1.0,100,5,1,100,89.0
5,1,1.0,100,5,1,14,55.6
3,0,1.0,20,0,1,0,9.0
3,0,1.0,10,0,0,0,11.0
2,0,1.0,21,1,0,1,15.700000000000001
3,1,1.0,25,1,1,0,17.5
3,0,1.0,5,0,0,0,9.5
2,1,1.0,100,3,1,4,44.6
3,1,1.0,100,5,1,100,88.0
3,0,1.0,19,2,0,0,17.7
5,0,1.0,9,0,0,0,12.7
4,1,1.0,51,1,0,0,31.299999999999997
2,1,1.0,18,1,0,0,19.4
4,0,1.0,4,0,1,0,5.2
4,0,1.0,100,3,0,4,46.6
2,0,1.0,6,0,1,1,4.2
1,0,0.0,15,0,1,0,10.5
4,0,1.0,33,0,0,0,18.9
4,1,1.0,26,1,1,1,19.2
4,1,1.0,100,5,1,100,89.0
2,0,0.0,20,0,1,0,13.0
4,0,1.0,18,0,1,0,9.399999999999999
3,1,1.0,15,1,0,0,19.5
2,1,0.0,28,1,1,0,22.4
3,0,1.0,8,0,0,0,10.4
3,0,1.0,3,0,0,0,8.9
2,1,1.0,100,5,1,100,87.0
1,0,1.0,10,0,0,0,9.0
3,1,1.0,57,2,1,0,29.099999999999998
1,0,0.0,41,1,0,0,25.299999999999997
1,0,1.0,5,0,0,0,7.5
4,0,1.0,23,1,0,0,17.9
2,0,1.0,19,0,1,0,7.7
2,1,1.0,100,2,1,1,41.4
4,1,1.0,100,4,1,8,50.2
1,1,1.0,30,1,1,1,17.4
3,1,1.0,31,1,1,0,19.299999999999997
3,0,1.0,14,1,0,0,14.2
5,1,1.0,30,3,1,1,25.4
1,1,1.0,31,3,0,0,26.299999999999997
5,0,1.0,11,0,1,0,8.3
5,1,1.0,85,2,1,1,39.9
3,0,1.0,20,1,1,0,11.0
2,0,1.0,29,1,0,0,17.7
3,0,1.0,9,1,0,0,12.7
4,1,1.0,34,2,1,0,23.2
5,0,1.0,8,0,0,1,12.8
1,0,1.0,13,0,0,0,9.9
2,1,1.0,100,4,1,26,55.4
4,0,1.0,10,1,0,0,14.0
4,1,1.0,23,1,1,1,18.299999999999997
2,0,1.0,12,1,1,1,8.0
4,0,1.0,6,0,0,0,10.8
3,0,1.0,18,0,1,0,8.399999999999999
4,0,1.0,38,1,1,0,17.4
4,1,1.0,100,5,1,39,64.6
3,1,1.0,16,1,0,0,19.8
5,0,1.0,25,1,1,0,14.5
3,0,1.0,12,0,1,0,6.6
2,0,1.0,7,0,0,0,9.1
2,0,1.0,9,1,0,0,11.7
3,1,1.0,100,1,1,3,41.2
5,0,1.0,25,2,1,1,16.9
3,0,1.0,10,0,0,0,11.0
3,1,1.0,35,3,1,0,24.5
3,0,1.0,7,0,0,0,10.1
3,1,1.0,100,5,1,51,68.4
3,0,1.0,27,1,1,0,13.1
3,0,1.0,23,1,0,0,16.9
4,1,1.0,59,2,1,0,30.7
3,0,1.0,7,0,1,0,5.1
3,0,1.0,23,0,1,1,10.299999999999999
4,0,1.0,8,0,0,0,11.4
5,0,1.0,3,0,0,0,10.9
3,0,1.0,33,3,0,0,23.9
5,0,1.0,3,0,0,0,10.9
3,0,1.0,33,3,0,0,23.9
3,0,1.0,10,0,0,0,11.0
3,0,1.0,41,2,1,0,19.299999999999997
5,0,1.0,6,0,0,0,11.8
2,0,1.0,7,0,0,0,9.1
5,0,1.0,17,1,0,0,17.1
4,1,1.0,39,1,0,0,27.7
2,0,1.0,4,0,0,0,8.2
2,1,1.0,25,5,0,2,30.3
2,0,0.0,14,0,0,0,16.2
3,0,1.0,22,1,0,0,16.6
4,1,1.0,100,3,1,2,45.8
1,1,1.0,29,3,0,1,26.099999999999998
4,0,1.0,20,4,1,0,18.0
2,0,1.0,8,0,0,0,9.4
3,1,0.0,100,2,0,5,54.0
3,0,1.0,4,0,0,0,9.2
5,0,1.0,11,0,0,0,13.3
5,0,1.0,34,1,1,1,17.599999999999998
4,0,1.0,10,0,1,0,7.0
4,1,1.0,48,1,1,1,25.799999999999997
2,0,1.0,8,2,1,0,8.4
5,0,1.0,40,1,1,2,19.8
2,0,1.0,17,1,1,0,9.1
2,0,1.0,10,1,0,0,12.0
4,1,1.0,48,3,1,0,29.4
4,0,0.0,11,0,0,0,17.3
3,0,1.0,36,0,1,2,14.6
2,0,1.0,4,1,0,0,10.2
5,0,1.0,13,0,1,0,8.9
5,0,1.0,28,2,0,0,22.4
4,0,1.0,3,0,0,0,9.9
5,0,1.0,68,1,1,3,28.599999999999998
2,0,1.0,22,0,1,0,8.6
4,0,1.0,8,0,0,0,11.4
5,1,1.0,40,1,1,0,24.0
2,1,1.0,14,1,0,1,18.599999999999998
3,1,1.0,24,1,1,1,17.599999999999998
4,0,1.0,6,0,0,0,10.8
5,0,1.0,8,0,0,0,12.4
3,0,1.0,13,0,0,0,11.9
5,1,1.0,100,3,0,2,51.8
2,1,1.0,100,2,1,7,43.8
2,0,1.0,21,1,0,2,16.1
4,0,1.0,8,0,1,0,6.4
2,0,1.0,14,0,1,0,6.2
3,1,1.0,40,5,0,1,35.4
2,0,1.0,4,0,0,0,8.2
4,1,1.0,27,1,0,0,24.1
5,0,1.0,6,0,0,0,11.8
5,0,1.0,6,0,0,1,12.200000000000001
2,0,1.0,5,0,0,0,8.5
5,0,1.0,20,0,1,0,11.0
2,0,1.0,12,0,1,0,5.6
3,0,1.0,40,0,1,1,15.4
4,1,1.0,11,1,1,0,14.3
2,0,1.0,5,0,0,0,8.5
5,1,1.0,100,5,1,100,90.0
2,0,1.0,9,0,0,0,9.7
1,0,1.0,9,0,0,0,8.7
2,0,1.0,7,0,1,0,4.1
1,0,1.0,4,0,0,0,7.2
2,1,1.0,29,1,0,2,23.5
2,1,1.0,100,5,1,36,61.4
1,0,1.0,6,0,0,0,7.8
2,1,1.0,17,1,0,0,19.1
2,0,1.0,4,0,0,0,8.2
5,0,1.0,11,0,1,0,8.3
3,1,1.0,21,1,0,2,22.1
3,0,1.0,6,0,1,1,5.2
3,0,1.0,18,1,0,0,15.399999999999999
2,1,1.0,100,5,1,100,87.0
3,0,1.0,31,1,0,0,19.299999999999997
4,1,1.0,100,5,1,100,89.0
3,0,1.0,2,0,0,0,8.6
5,0,1.0,53,1,1,0,22.9
1,0,1.0,5,0,0,0,7.5
2,1,1.0,100,5,1,100,87.0
2,0,1.0,25,0,1,0,9.5
2,0,1.0,4,0,0,0,8.2
4,1,1.0,25,3,0,0,27.5
2,0,1.0,23,1,1,0,10.899999999999999
5,0,1.0,7,0,0,0,12.1
3,1,0.0,100,5,1,100,93.0
1,1,1.0,100,3,0,0,47.0
3,0,1.0,100,2,0,0,42.0
4,0,1.0,9,0,0,0,11.7
5,0,1.0,13,1,1,0,10.9
5,0,1.0,7,1,0,0,14.1
5,1,1.0,14,1,0,0,21.2
2,0,1.0,17,0,0,0,12.1
5,0,1.0,34,1,0,7,25.0
1,0,1.0,13,1,1,0,6.9
1,0,1.0,7,0,0,0,8.1
2,1,1.0,100,3,1,33,56.2
2,0,1.0,20,0,1,0,8.0
1,0,1.0,30,1,1,0,12.0
4,0,1.0,4,0,0,0,10.2
2,1,1.0,20,1,0,0,20.0
3,0,1.0,7,1,0,0,12.1
4,1,1.0,39,2,1,0,24.7
4,0,1.0,10,0,0,0,12.0
2,0,1.0,23,1,0,0,15.899999999999999
2,0,1.0,9,0,1,1,5.1
2,0,1.0,28,0,1,0,10.4
5,0,1.0,22,2,0,0,20.6
4,0,1.0,5,0,0,0,10.5
3,0,1.0,13,1,0,0,13.9
5,0,1.0,7,0,0,0,12.1
4,1,1.0,100,5,1,100,89.0
5,1,1.0,100,2,0,0,49.0
2,0,1.0,30,1,1,1,13.4
4,0,1.0,19,1,0,0,16.7
5,1,1.0,100,5,1,100,90.0
3,0,1.0,10,0,0,0,11.0
3,1,1.0,100,4,1,5,48.0
1,0,1.0,16,1,0,0,12.8
3,1,1.0,100,2,1,2,42.8
4,0,1.0,10,1,0,1,14.4
4,1,1.0,100,5,1,100,89.0
5,0,1.0,4,0,0,0,11.2
4,0,1.0,23,0,1,0,10.899999999999999
5,0,1.0,18,1,1,0,12.399999999999999
3,0,1.0,8,0,0,0,10.4
3,0,1.0,35,0,1,0,13.5
3,0,1.0,9,0,1,0,5.699999999999999
3,0,1.0,12,1,0,0,13.6
4,0,1.0,8,0,0,0,11.4
3,0,1.0,7,0,0,0,10.1
4,1,1.0,100,1,1,0,41.0
3,0,1.0,100,1,0,1,40.4
4,0,1.0,13,1,0,0,14.9
3,0,1.0,32,0,1,0,12.6
2,1,1.0,100,2,1,0,41.0
1,0,1.0,14,1,1,0,7.2
5,1,1.0,100,5,1,100,90.0
1,0,1.0,25,0,1,0,8.5
2,0,1.0,6,0,0,0,8.8
2,1,1.0,17,1,1,1,14.5
5,0,1.0,10,0,0,0,13.0
3,0,1.0,14,1,0,1,14.6
2,1,1.0,14,1,1,0,13.2
5,0,1.0,100,3,0,3,47.2
1,1,1.0,27,1,0,0,21.1
3,0,1.0,13,0,1,0,6.9
2,1,1.0,16,1,0,0,18.8
2,0,1.0,2,0,0,0,7.6
4,0,1.0,16,0,0,0,13.8
4,0,1.0,28,1,0,0,19.4
3,0,1.0,10,1,0,0,13.0
2,1,1.0,45,1,0,1,27.9
3,1,1.0,100,2,1,4,43.6
2,1,1.0,100,3,1,3,44.2
3,0,1.0,24,0,1,0,10.2
4,1,1.0,100,4,1,1,47.4
5,0,1.0,5,0,0,0,11.5
5,0,1.0,24,1,0,0,19.2
1,0,1.0,24,3,0,0,19.2
3,0,1.0,83,1,0,0,34.9
2,1,1.0,100,5,1,100,87.0
4,0,1.0,5,0,1,0,5.5
2,0,1.0,15,0,1,0,6.5
2,0,1.0,16,0,0,0,11.8
4,1,1.0,100,5,1,100,89.0
2,0,1.0,19,1,1,0,9.7
3,0,1.0,25,1,1,0,12.5
2,1,1.0,100,2,1,1,41.4
3,0,1.0,15,1,1,0,9.5
4,1,1.0,100,2,1,8,46.2
4,0,1.0,11,1,1,0,9.3
3,1,1.0,34,2,1,0,22.2
2,1,1.0,100,2,1,1,41.4
5,0,1.0,25,0,1,0,12.5
1,0,1.0,18,2,0,0,15.399999999999999
2,0,1.0,15,2,0,0,15.5
3,1,1.0,20,2,1,0,18.0
4,0,1.0,15,0,1,0,8.5
5,0,1.0,9,0,0,1,13.1
2,1,1.0,39,1,0,2,26.5
3,0,1.0,3,0,0,0,8.9
4,1,1.0,100,2,1,1,43.4
2,0,1.0,17,0,1,0,7.1
1,0,1.0,5,0,0,0,7.5
4,0,1.0,89,1,1,2,33.5
2,0,1.0,6,0,0,0,8.8
5,0,1.0,54,0,1,0,21.2
3,0,1.0,27,1,1,0,13.1
3,0,1.0,22,1,0,0,16.6
3,1,1.0,47,2,1,0,26.1
5,0,1.0,4,0,0,0,11.2
5,1,1.0,100,5,1,100,90.0
3,1,1.0,48,2,1,0,26.4
3,0,1.0,20,1,1,0,11.0
3,0,1.0,10,0,0,0,11.0
4,0,1.0,4,0,0,0,10.2
3,0,1.0,18,0,1,0,8.399999999999999
3,1,1.0,100,3,0,1,49.4
4,1,1.0,100,5,1,100,89.0
2,1,1.0,31,1,0,0,23.299999999999997
4,1,1.0,100,5,1,100,89.0
2,1,1.0,31,1,0,0,23.299999999999997
5,0,1.0,7,0,0,0,12.1
2,1,1.0,100,2,0,5,48.0
3,0,1.0,22,0,0,0,14.6
2,0,1.0,3,0,0,0,7.9
4,0,1.0,8,0,1,0,6.4
4,0,1.0,15,1,0,0,15.5
3,1,1.0,100,2,1,0,42.0
3,1,1.0,100,5,1,100,88.0
3,0,1.0,9,0,0,0,10.7
5,0,1.0,8,0,1,1,7.800000000000001
2,1,1.0,19,1,0,0,19.7
3,1,1.0,100,5,1,100,88.0
4,0,1.0,15,1,0,0,15.5
2,0,1.0,33,0,1,0,11.9
3,0,1.0,100,1,0,0,40.0
3,0,1.0,18,1,0,0,15.399999999999999
4,0,1.0,12,1,0,0,14.6
5,0,1.0,18,1,1,0,12.399999999999999
3,0,1.0,7,0,0,0,10.1
4,0,1.0,100,2,0,0,43.0
3,1,1.0,29,2,1,1,21.099999999999998
4,1,1.0,100,5,1,100,89.0
2,0,1.0,9,1,0,0,11.7
1,0,1.0,15,1,0,0,12.5
4,0,1.0,4,0,0,0,10.2
5,0,1.0,6,0,0,0,11.8
3,0,1.0,50,2,0,0,27.0
5,1,1.0,18,1,0,0,22.4
5,0,1.0,40,0,1,0,17.0
2,0,1.0,15,1,0,0,13.5
4,0,1.0,16,1,1,2,11.600000000000001
4,0,1.0,100,1,1,0,36.0
4,0,1.0,17,1,0,0,16.1
5,0,1.0,99,0,1,0,34.7
1,0,1.0,25,0,1,0,8.5
3,0,1.0,3,0,0,0,8.9
3,0,1.0,23,0,1,0,9.899999999999999
5,0,1.0,22,1,1,1,14.0
4,0,1.0,14,2,0,0,17.2
1,1,1.0,34,3,1,0,22.2
1,0,1.0,20,1,0,0,14.0
4,1,1.0,100,5,1,100,89.0
4,1,1.0,100,5,1,37,63.8
4,0,1.0,20,2,0,0,19.0
5,0,1.0,18,0,1,1,10.799999999999999
5,0,1.0,14,1,0,0,16.2
5,1,1.0,21,2,1,0,20.3
4,0,1.0,42,0,1,1,17.0
3,0,1.0,3,0,0,0,8.9
4,0,1.0,7,0,0,0,11.1
4,0,1.0,26,1,1,0,13.8
4,0,1.0,9,1,0,0,13.7
4,0,1.0,24,2,0,0,20.2
3,0,1.0,5,0,0,0,9.5
4,0,1.0,11,0,1,0,7.3
1,0,1.0,43,1,1,6,18.3
3,1,1.0,34,3,0,1,29.599999999999998
4,1,1.0,20,1,1,1,17.4
2,0,1.0,10,0,0,0,10.0
2,0,1.0,12,2,0,0,14.6
4,1,1.0,100,5,1,100,89.0
4,0,1.0,3,0,0,0,9.9
4,1,1.0,100,5,1,100,89.0
2,0,1.0,4,0,0,0,8.2
5,0,1.0,30,0,1,1,14.4
3,0,1.0,31,1,1,0,14.299999999999999
4,0,1.0,8,0,0,0,11.4
4,1,1.0,18,1,0,0,21.4
3,1,1.0,100,5,1,100,88.0
3,0,1.0,9,0,1,0,5.699999999999999
5,0,1.0,4,0,0,0,11.2
3,1,1.0,34,1,0,3,26.4
5,0,1.0,7,0,0,0,12.1
5,1,0.0,32,4,1,0,32.6
4,0,1.0,11,1,0,0,14.3
2,0,1.0,13,1,1,0,7.9
3,0,1.0,11,1,0,0,13.3
4,0,1.0,17,0,1,0,9.1
5,0,1.0,6,0,0,0,11.8
1,0,1.0,11,1,0,0,11.3
3,0,1.0,28,0,1,0,11.4
5,0,1.0,31,3,1,0,20.299999999999997
4,0,1.0,5,0,0,0,10.5
3,0,1.0,22,2,0,0,18.6
4,1,1.0,100,5,1,7,51.8
3,1,1.0,100,5,1,100,88.0
4,1,1.0,19,1,1,0,16.7
5,0,1.0,18,1,0,0,17.4
5,0,1.0,10,0,1,0,8.0
1,0,1.0,28,2,1,0,13.4
5,1,1.0,42,2,0,1,32.0
5,1,1.0,100,5,1,100,90.0
4,0,1.0,18,0,1,0,9.399999999999999
5,1,1.0,100,5,1,48,69.2
2,1,1.0,100,5,1,100,87.0
2,0,1.0,5,1,0,0,10.5
2,0,1.0,24,1,1,0,11.2
1,0,1.0,14,0,1,0,5.2
2,0,1.0,5,1,0,0,10.5
2,0,1.0,24,1,1,0,11.2
1,0,1.0,14,0,1,0,5.2
5,0,1.0,6,0,0,0,11.8
1,0,1.0,15,2,0,0,14.5
3,0,0.0,12,0,0,0,16.6
3,0,1.0,10,2,0,1,15.4
2,1,1.0,100,5,1,100,87.0
5,1,1.0,16,1,0,0,21.8
5,0,1.0,10,1,1,0,10.0
3,0,1.0,22,0,1,0,9.6
5,0,1.0,12,0,1,2,9.4
3,0,1.0,4,0,0,0,9.2
3,0,1.0,5,0,0,0,9.5
1,0,1.0,12,1,0,0,11.6
3,0,1.0,10,0,1,0,6.0
2,0,1.0,6,0,0,0,8.8
2,0,1.0,10,0,0,0,10.0
3,0,1.0,17,1,0,0,15.1
3,0,1.0,40,1,0,0,22.0
3,0,1.0,20,0,0,0,14.0
5,0,1.0,7,0,0,0,12.1
5,0,1.0,3,0,0,0,10.9
2,1,1.0,49,4,1,3,30.9
4,0,1.0,100,2,1,0,38.0
1,0,1.0,14,0,1,0,5.2
2,0,1.0,100,1,1,0,34.0
2,0,1.0,8,0,0,0,9.4
1,0,1.0,12,0,0,0,9.6
3,0,1.0,9,0,1,0,5.699999999999999
2,1,1.0,35,4,1,0,25.5
4,1,1.0,100,5,1,100,89.0
3,1,1.0,11,1,0,0,18.3
3,0,1.0,10,1,0,0,13.0
4,0,1.0,11,1,0,1,14.700000000000001
4,1,1.0,100,4,0,15,58.0
3,0,1.0,22,1,0,0,16.6
5,0,1.0,5,0,0,0,11.5
4,0,1.0,12,0,1,0,7.6
3,1,1.0,8,1,0,0,17.4
1,1,0.0,39,2,0,0,31.7
5,0,1.0,31,1,0,0,21.299999999999997
3,0,1.0,19,0,0,0,13.7
1,0,1.0,3,0,0,0,6.9
4,1,1.0,29,2,0,0,26.7
3,0,1.0,11,0,0,0,11.3
5,1,1.0,53,1,1,0,27.9
3,0,1.0,8,0,0,0,10.4
5,1,1.0,38,1,1,4,25.0
5,0,1.0,6,0,0,0,11.8
5,1,1.0,20,1,1,2,18.8
2,0,1.0,26,1,0,0,16.8
3,1,1.0,28,2,1,0,20.4
5,1,1.0,42,1,1,0,24.6
4,1,1.0,100,3,1,100,85.0
1,0,1.0,6,0,0,0,7.8
3,0,1.0,9,0,0,1,11.1
5,0,1.0,11,0,0,0,13.3
1,1,1.0,100,2,0,1,45.4
3,1,1.0,100,5,1,100,88.0
1,1,1.0,17,2,1,0,15.1
2,1,1.0,15,2,1,1,15.9
3,0,1.0,9,1,0,0,12.7
3,1,1.0,100,5,0,14,58.6
4,0,1.0,16,0,0,0,13.8
2,0,1.0,15,1,0,0,13.5
1,0,1.0,18,0,1,0,6.3999999999999995
4,0,1.0,4,0,0,0,10.2
3,1,1.0,18,2,0,0,22.4
4,1,1.0,100,5,1,100,89.0
3,0,1.0,47,0,1,0,17.1
5,0,1.0,8,0,1,0,7.4
3,0,1.0,22,0,0,0,14.6
2,0,1.0,3,0,0,0,7.9
5,1,1.0,95,2,1,0,42.5
3,0,1.0,13,0,1,0,6.9
1,0,1.0,5,0,0,0,7.5
1,0,1.0,4,0,0,0,7.2
4,1,1.0,100,4,0,4,53.6
2,0,1.0,20,0,0,0,13.0
5,0,1.0,21,0,1,0,11.3
2,0,1.0,100,2,1,0,36.0
2,0,1.0,9,1,1,0,6.699999999999999
4,0,1.0,15,1,1,0,10.5
4,0,1.0,15,1,0,0,15.5
2,0,1.0,6,1,0,0,10.8
1,0,1.0,73,1,1,0,24.9
5,1,1.0,24,1,1,0,19.2
4,0,1.0,7,0,0,0,11.1
4,1,1.0,100,2,1,13,48.2
5,1,1.0,8,1,0,0,19.4
5,0,1.0,11,1,1,0,10.3
3,0,1.0,12,0,0,0,11.6
4,0,1.0,22,1,1,0,12.6
2,0,1.0,15,1,0,1,13.9
5,1,1.0,100,5,1,100,90.0
3,0,1.0,31,1,0,0,19.299999999999997
3,0,1.0,4,0,0,0,9.2
1,0,1.0,4,0,0,0,7.2
5,0,1.0,11,0,0,0,13.3
4,1,1.0,100,3,0,0,50.0
1,0,1.0,2,0,0,0,6.6
1,0,1.0,4,0,0,0,7.2
5,0,1.0,6,0,0,0,11.8
3,1,1.0,100,5,1,100,88.0
3,1,1.0,31,1,1,4,20.9
1,0,1.0,17,0,1,0,6.1
4,1,1.0,100,3,0,5,52.0
3,0,1.0,17,1,0,0,15.1
3,0,1.0,7,0,0,0,10.1
2,0,1.0,5,0,0,0,8.5
1,1,1.0,18,1,1,1,13.799999999999999
4,1,1.0,20,2,1,1,19.4
3,0,1.0,8,0,0,0,10.4
2,0,1.0,6,0,0,0,8.8
3,0,1.0,6,0,0,0,9.8
3,0,0.0,19,0,1,0,13.7
5,0,1.0,5,0,0,0,11.5
3,0,1.0,14,0,0,0,12.2
5,0,1.0,52,1,1,0,22.6
2,1,1.0,100,5,1,100,87.0
5,0,1.0,24,0,1,0,12.2
4,0,1.0,14,1,0,0,15.2
3,0,1.0,8,0,1,0,5.4
4,1,1.0,16,1,0,0,20.8
4,0,1.0,26,1,0,0,18.8
2,1,1.0,100,5,1,100,87.0
3,1,1.0,100,3,1,61,68.4
3,0,1.0,12,0,0,0,11.6
5,0,1.0,7,1,0,0,14.1
2,0,1.0,18,1,0,0,14.399999999999999
2,0,1.0,4,0,0,0,8.2
2,0,1.0,44,1,0,0,22.2
2,0,1.0,11,0,1,0,5.3
3,0,1.0,11,0,0,0,11.3
1,0,1.0,8,1,1,0,5.4
2,1,1.0,100,2,0,1,46.4
3,0,1.0,33,1,0,0,19.9
2,0,1.0,31,0,1,0,11.299999999999999
3,0,1.0,6,0,0,0,9.8
4,0,1.0,6,0,0,0,10.8
5,0,1.0,28,1,1,0,15.4
2,0,1.0,21,1,0,0,15.3
3,1,1.0,100,4,1,0,46.0
3,0,1.0,28,0,1,0,11.4
2,0,1.0,24,0,1,0,9.2
2,0,1.0,32,0,1,0,11.6
5,0,1.0,35,1,1,0,17.5
3,0,1.0,5,0,0,0,9.5
3,1,1.0,21,1,0,2,22.1
4,0,1.0,100,4,0,0,47.0
5,0,1.0,9,0,1,0,7.699999999999999
4,0,1.0,4,0,0,0,10.2
4,1,1.0,100,2,1,4,44.6
2,0,1.0,13,0,1,0,5.9
5,0,1.0,13,2,0,0,17.9
1,1,1.0,28,1,1,3,17.599999999999998
3,0,1.0,5,0,0,0,9.5
4,0,1.0,72,1,0,0,32.599999999999994
5,1,1.0,29,1,1,1,21.099999999999998
4,0,1.0,4,0,0,0,10.2
3,0,0.0,15,0,0,0,17.5
4,1,1.0,29,1,1,0,19.7
3,0,1.0,4,0,0,0,9.2
1,0,1.0,5,0,0,0,7.5
2,1,1.0,19,1,0,0,19.7
